proto,client_id,request_id,payload_bytes,connect_time_s,rtt_s,wall_send,clients,requests_per_client,total_wall_s,throughput_MBps
tcp,2,47,8192,0.0,0.0052987802773714066,1772756826.6994007,100,100,0.728679,224.845325
tcp,2,48,8192,0.0,0.006347132846713066,1772756826.7047005,100,100,0.728679,224.845325
tcp,2,49,8192,0.0,0.00728895328938961,1772756826.7110481,100,100,0.728679,224.845325
tcp,2,50,8192,0.0,0.005568063817918301,1772756826.7183378,100,100,0.728679,224.845325
tcp,2,51,8192,0.0,0.006566813215613365,1772756826.7239065,100,100,0.728679,224.845325
tcp,2,52,8192,0.0,0.006805978715419769,1772756826.730474,100,100,0.728679,224.845325
tcp,2,53,8192,0.0,0.0070798275992274284,1772756826.7372816,100,100,0.728679,224.845325
tcp,2,54,8192,0.0,0.005573165602982044,1772756826.7443619,100,100,0.728679,224.845325
tcp,2,55,8192,0.0,0.006559040397405624,1772756826.7499363,100,100,0.728679,224.845325
tcp,2,56,8192,0.0,0.00685005821287632,1772756826.7564962,100,100,0.728679,224.845325
tcp,2,57,8192,0.0,0.007310753688216209,1772756826.763347,100,100,0.728679,224.845325
tcp,2,58,8192,0.0,0.0052935294806957245,1772756826.7706587,100,100,0.728679,224.845325
tcp,2,59,8192,0.0,0.00659800972789526,1772756826.775953,100,100,0.728679,224.845325
tcp,2,60,8192,0.0,0.006819004192948341,1772756826.782552,100,100,0.728679,224.845325
tcp,2,61,8192,0.0,0.005820285528898239,1772756826.7893722,100,100,0.728679,224.845325
tcp,2,62,8192,0.0,0.00654336903244257,1772756826.7951975,100,100,0.728679,224.845325
tcp,2,63,8192,0.0,0.0068157510831952095,1772756826.8017416,100,100,0.728679,224.845325
tcp,2,64,8192,0.0,0.007351933978497982,1772756826.808558,100,100,0.728679,224.845325
tcp,2,65,8192,0.0,0.005289512686431408,1772756826.815911,100,100,0.728679,224.845325
tcp,2,66,8192,0.0,0.006554268300533295,1772756826.8212018,100,100,0.728679,224.845325
tcp,2,67,8192,0.0,0.006857847794890404,1772756826.827757,100,100,0.728679,224.845325
tcp,2,68,8192,0.0,0.006059087812900543,1772756826.8346155,100,100,0.728679,224.845325
tcp,2,69,8192,0.0,0.006532218307256699,1772756826.8406754,100,100,0.728679,224.845325
tcp,2,70,8192,0.0,0.006576646119356155,1772756826.8472083,100,100,0.728679,224.845325
tcp,2,71,8192,0.0,0.007064483128488064,1772756826.8537855,100,100,0.728679,224.845325
tcp,2,72,8192,0.0,0.005852887406945229,1772756826.8608506,100,100,0.728679,224.845325
